id,date,year,month,month_name,season,weekday,day_name,day_type,weather,temp,temp_feel,humidity,windspeed,casual,registered,total,yearmonth
444,2012-03-19,2012,3,Mar,Spring,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",22.3,26.64105,0.72875,10.875238999999999,982,5171,6153,2012-Mar
445,2012-03-20,2012,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",23.0,26.926650000000002,0.807917,8.125157,1051,5042,6093,2012-Mar
446,2012-03-21,2012,3,Mar,Summer,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",21.8,25.6629,0.82125,6.000406099999999,1122,5108,6230,2012-Mar
447,2012-03-22,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",22.7,26.57835,0.83125,7.876654,1334,5537,6871,2012-Mar
448,2012-03-23,2012,3,Mar,Summer,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",24.7,28.50335,0.694167,7.7921000000000005,2469,5893,8362,2012-Mar
449,2012-03-24,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",20.6,24.336650000000002,0.885417,12.916461,1033,2339,3372,2012-Mar
450,2012-03-25,2012,3,Mar,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.9,21.874399999999998,0.880833,14.791924999999999,1532,3464,4996,2012-Mar
451,2012-03-26,2012,3,Mar,Summer,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",18.3,21.9375,0.477917,25.917007,795,4763,5558,2012-Mar
452,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",13.3,15.7827,0.29,12.541864,531,4571,5102,2012-Mar
453,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",19.9,23.5475,0.48125,19.541957,674,5024,5698,2012-Mar
454,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",20.3,24.1152,0.439167,21.41655,834,5299,6133,2012-Mar
455,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.2,18.78105,0.580833,9.250489,796,4663,5459,2012-Mar
456,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.4,21.0854,0.738333,16.791338999999997,2301,3934,6235,2012-Mar
457,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.5,20.86435,0.67625,11.541889,2347,3694,6041,2012-Apr
458,2012-04-02,2012,4,Apr,Summer,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",17.8,21.37565,0.504348,20.913313,1208,4728,5936,2012-Apr
459,2012-04-03,2012,4,Apr,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",19.1,23.07415,0.396667,6.708911,1348,5424,6772,2012-Apr
460,2012-04-04,2012,4,Apr,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",22.2,26.6725,0.469583,12.125325,1058,5378,6436,2012-Apr
461,2012-04-05,2012,4,Apr,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",17.8,21.55815,0.374167,14.708443,1192,5265,6457,2012-Apr
462,2012-04-06,2012,4,Apr,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",16.5,19.538349999999998,0.377083,20.125996,1807,4653,6460,2012-Apr
463,2012-04-07,2012,4,Apr,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",17.9,21.306449999999998,0.254167,18.416356999999998,3252,3605,6857,2012-Apr
464,2012-04-08,2012,4,Apr,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",20.5,24.62125,0.275833,15.583931999999999,2230,2939,5169,2012-Apr
465,2012-04-09,2012,4,Apr,Summer,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",20.1,23.8319,0.3175,23.999132,905,4680,5585,2012-Apr
466,2012-04-10,2012,4,Apr,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",18.3,21.81165,0.435,16.708125000000003,819,5099,5918,2012-Apr
467,2012-04-11,2012,4,Apr,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",14.3,16.8637,0.469565,19.783358,482,4380,4862,2012-Apr
468,2012-04-12,2012,4,Apr,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",16.3,19.3802,0.46625,19.458743,663,4746,5409,2012-Apr
469,2012-04-13,2012,4,Apr,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",18.1,21.590400000000002,0.408333,10.416557,1252,5146,6398,2012-Apr
470,2012-04-14,2012,4,Apr,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",20.3,24.3998,0.502917,12.791439,2795,4665,7460,2012-Apr
471,2012-04-15,2012,4,Apr,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",24.9,28.69375,0.507917,15.083643,2846,4286,7132,2012-Apr
472,2012-04-16,2012,4,Apr,Summer,1,Mon,Holiday,"Clear, Few clouds, Partly cloudy",27.2,30.746250000000003,0.561667,19.083543,1198,5172,6370,2012-Apr
473,2012-04-17,2012,4,Apr,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",24.9,29.92435,0.390417,18.333143,989,5702,6691,2012-Apr
474,2012-04-18,2012,4,Apr,Summer,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",19.0,22.8519,0.569167,11.250104,347,4020,4367,2012-Apr
475,2012-04-19,2012,4,Apr,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",20.4,24.6523,0.6125,4.417256399999999,846,5719,6565,2012-Apr
476,2012-04-20,2012,4,Apr,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",21.6,25.78875,0.694583,10.041357,1340,5950,7290,2012-Apr
477,2012-04-21,2012,4,Apr,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",23.4,27.14605,0.682917,19.000328999999997,2541,4083,6624,2012-Apr
478,2012-04-22,2012,4,Apr,Summer,0,Sun,Weekend,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",16.3,19.4752,0.835417,23.084582,120,907,1027,2012-Apr
479,2012-04-23,2012,4,Apr,Summer,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.2,15.056249999999999,0.766667,20.334232,195,3019,3214,2012-Apr
480,2012-04-24,2012,4,Apr,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",16.9,20.26415,0.454167,16.708661,518,5115,5633,2012-Apr
481,2012-04-25,2012,4,Apr,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",19.5,23.51585,0.427917,7.959064,655,5541,6196,2012-Apr
482,2012-04-26,2012,4,Apr,Summer,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",20.4,24.17915,0.756667,11.833875,475,4551,5026,2012-Apr
483,2012-04-27,2012,4,Apr,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",18.8,22.63185,0.400833,23.291411,1014,5219,6233,2012-Apr
484,2012-04-28,2012,4,Apr,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.4,18.8752,0.489583,8.708325,1120,3100,4220,2012-Apr
485,2012-04-29,2012,4,Apr,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",18.8,22.50605,0.587083,7.8328359999999995,2229,4075,6304,2012-Apr
486,2012-04-30,2012,4,Apr,Summer,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",19.0,22.8848,0.57,11.499746,665,4907,5572,2012-Apr
487,2012-05-01,2012,5,May,Summer,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",25.1,28.85105,0.659583,10.458432,653,5087,5740,2012-May
488,2012-05-02,2012,5,May,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",23.1,26.894800000000004,0.797083,9.249885999999998,667,5502,6169,2012-May
489,2012-05-03,2012,5,May,Summer,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23.0,26.862099999999998,0.768333,8.957632,764,5657,6421,2012-May
490,2012-05-04,2012,5,May,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",25.7,29.54585,0.735417,10.916846,1069,5227,6296,2012-May
491,2012-05-05,2012,5,May,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",25.5,29.2304,0.756667,10.250464,2496,4387,6883,2012-May
492,2012-05-06,2012,5,May,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23.1,27.336850000000002,0.74,10.041893,2135,4224,6359,2012-May
493,2012-05-07,2012,5,May,Summer,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",22.0,26.3571,0.664167,15.458307000000001,1008,5265,6273,2012-May
494,2012-05-08,2012,5,May,Summer,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23.8,27.87355,0.685833,19.833942999999998,738,4990,5728,2012-May
495,2012-05-09,2012,5,May,Summer,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23.6,27.65125,0.744167,14.499604,620,4097,4717,2012-May
496,2012-05-10,2012,5,May,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",20.7,24.58915,0.552083,21.042220999999998,1026,5546,6572,2012-May
497,2012-05-11,2012,5,May,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",21.9,26.04165,0.360417,15.874779,1319,5711,7030,2012-May
498,2012-05-12,2012,5,May,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",23.1,27.24085,0.480417,8.249911,2622,4807,7429,2012-May
499,2012-05-13,2012,5,May,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",25.1,29.2619,0.57625,15.082839,2172,3946,6118,2012-May
500,2012-05-14,2012,5,May,Summer,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23.5,27.495000000000005,0.789583,14.250364,342,2501,2843,2012-May
501,2012-05-15,2012,5,May,Summer,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",25.1,28.8202,0.794583,9.875264,625,4490,5115,2012-May
502,2012-05-16,2012,5,May,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",26.1,29.798750000000002,0.697917,8.208304,991,6433,7424,2012-May
503,2012-05-17,2012,5,May,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",24.3,28.630650000000003,0.52,15.374825000000001,1242,6142,7384,2012-May
504,2012-05-18,2012,5,May,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",23.1,27.55605,0.523333,9.166739,1521,6118,7639,2012-May
505,2012-05-19,2012,5,May,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",24.6,28.345399999999998,0.45625,5.626325,3410,4884,8294,2012-May
506,2012-05-20,2012,5,May,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",25.5,29.19835,0.530417,17.042589,2704,4425,7129,2012-May
507,2012-05-21,2012,5,May,Summer,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",24.5,28.283350000000002,0.81125,15.624668,630,3729,4359,2012-May
508,2012-05-22,2012,5,May,Summer,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",25.2,29.04125,0.765833,7.917189,819,5254,6073,2012-May
509,2012-05-23,2012,5,May,Summer,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",25.5,29.230600000000003,0.774583,6.834,766,4494,5260,2012-May
510,2012-05-24,2012,5,May,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",26.9,30.335,0.716667,11.584031999999999,1059,5711,6770,2012-May
511,2012-05-25,2012,5,May,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",27.9,31.37645,0.747083,9.41685,1417,5317,6734,2012-May
512,2012-05-26,2012,5,May,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",28.4,32.134800000000006,0.7325,13.332464,2855,3681,6536,2012-May
513,2012-05-27,2012,5,May,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",28.3,32.07125,0.697083,14.416457,3283,3308,6591,2012-May
514,2012-05-28,2012,5,May,Summer,1,Mon,Holiday,"Clear, Few clouds, Partly cloudy",29.2,33.965,0.67625,13.166907,2557,3486,6043,2012-May
515,2012-05-29,2012,5,May,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",29.6,33.6496,0.684583,19.7918,880,4863,5743,2012-May
516,2012-05-30,2012,5,May,Summer,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",26.9,30.55645,0.67,9.000043,745,6110,6855,2012-May
517,2012-05-31,2012,5,May,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",27.9,31.566450000000003,0.492917,13.083693,1100,6238,7338,2012-May
518,2012-06-01,2012,6,Jun,Summer,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",26.8,30.3981,0.755417,15.916720999999999,533,3594,4127,2012-Jun
519,2012-06-02,2012,6,Jun,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",23.9,28.3144,0.549167,12.499654,2795,5325,8120,2012-Jun
520,2012-06-03,2012,6,Jun,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",24.7,28.75665,0.493333,12.333829,2494,5147,7641,2012-Jun
521,2012-06-04,2012,6,Jun,Summer,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",24.5,28.91415,0.487083,19.083811,1071,5927,6998,2012-Jun
522,2012-06-05,2012,6,Jun,Summer,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",22.2,26.294600000000003,0.613333,14.041525,968,6033,7001,2012-Jun
523,2012-06-06,2012,6,Jun,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",22.7,27.1146,0.61125,5.167375,1027,6028,7055,2012-Jun
524,2012-06-07,2012,6,Jun,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",24.7,28.4721,0.567083,10.542449999999999,1038,6456,7494,2012-Jun
525,2012-06-08,2012,6,Jun,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",26.6,29.8931,0.467917,11.750661000000001,1488,6248,7736,2012-Jun
526,2012-06-09,2012,6,Jun,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",29.1,32.418350000000004,0.437083,9.667229,2708,4790,7498,2012-Jun
527,2012-06-10,2012,6,Jun,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",29.8,33.175850000000004,0.538333,8.959307,2224,4374,6598,2012-Jun
528,2012-06-11,2012,6,Jun,Summer,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",29.6,32.98605,0.587917,13.916771,1017,5647,6664,2012-Jun
529,2012-06-12,2012,6,Jun,Summer,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",26.8,29.89375,0.833333,14.374581999999998,477,4495,4972,2012-Jun
530,2012-06-13,2012,6,Jun,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",26.9,30.55585,0.582083,22.999693,1173,6248,7421,2012-Jun
531,2012-06-14,2012,6,Jun,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",26.6,31.219150000000003,0.569583,17.000111,1180,6183,7363,2012-Jun
532,2012-06-15,2012,6,Jun,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",26.2,29.9877,0.589583,11.833339,1563,6102,7665,2012-Jun
533,2012-06-16,2012,6,Jun,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",25.9,29.735400000000002,0.504167,11.166689,2963,4739,7702,2012-Jun
534,2012-06-17,2012,6,Jun,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",24.3,28.59875,0.59875,9.708568,2634,4344,6978,2012-Jun
535,2012-06-18,2012,6,Jun,Summer,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23.3,27.2421,0.777917,11.707982000000001,653,4446,5099,2012-Jun
536,2012-06-19,2012,6,Jun,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",28.2,32.7346,0.69,9.917139,968,5857,6825,2012-Jun
537,2012-06-20,2012,6,Jun,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",32.1,36.04875,0.592083,7.625404,872,5339,6211,2012-Jun
538,2012-06-21,2012,6,Jun,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",33.0,37.6271,0.567917,7.958729,778,5127,5905,2012-Jun
539,2012-06-22,2012,6,Jun,Fall,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",31.9,36.20605,0.57375,12.250414000000001,964,4859,5823,2012-Jun
540,2012-06-23,2012,6,Jun,Fall,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",30.0,32.6396,0.534583,12.041307,2657,4801,7458,2012-Jun
541,2012-06-24,2012,6,Jun,Fall,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",30.5,33.7127,0.479167,9.750174999999999,2551,4340,6891,2012-Jun
542,2012-06-25,2012,6,Jun,Fall,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",29.3,32.7021,0.504167,20.125661,1139,5640,6779,2012-Jun
543,2012-06-26,2012,6,Jun,Fall,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",25.9,29.7352,0.373333,23.292014,1077,6365,7442,2012-Jun
544,2012-06-27,2012,6,Jun,Fall,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",28.6,32.0396,0.36,18.208925,1077,6258,7335,2012-Jun
545,2012-06-28,2012,6,Jun,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",30.7,33.7756,0.4225,11.50055,921,5958,6879,2012-Jun
546,2012-06-29,2012,6,Jun,Fall,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",34.2,39.33065,0.48875,11.082939000000001,829,4634,5463,2012-Jun
547,2012-06-30,2012,6,Jun,Fall,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",31.4,34.3754,0.60125,10.791756999999999,1455,4232,5687,2012-Jun
548,2012-07-01,2012,7,Jul,Fall,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",33.4,37.53145,0.51875,11.291443000000001,1421,4110,5531,2012-Jul
549,2012-07-02,2012,7,Jul,Fall,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",32.0,35.1019,0.447083,13.082889,904,5323,6227,2012-Jul
550,2012-07-03,2012,7,Jul,Fall,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",32.0,35.1325,0.492083,8.457878999999998,1052,5608,6660,2012-Jul
551,2012-07-04,2012,7,Jul,Fall,3,Wed,Holiday,"Clear, Few clouds, Partly cloudy",32.4,36.61685,0.53875,9.041649999999999,2562,4841,7403,2012-Jul
552,2012-07-05,2012,7,Jul,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",33.9,38.06835,0.457917,12.999943,1405,4836,6241,2012-Jul
553,2012-07-06,2012,7,Jul,Fall,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",34.0,37.62665,0.450833,9.791514,1366,4841,6207,2012-Jul
554,2012-07-07,2012,7,Jul,Fall,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",35.3,40.24565,0.492083,10.958118,1448,3392,4840,2012-Jul
555,2012-07-08,2012,7,Jul,Fall,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",33.7,39.5198,0.57375,8.417143,1203,3469,4672,2012-Jul
556,2012-07-09,2012,7,Jul,Fall,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",29.1,32.7027,0.683333,12.125325,998,5571,6569,2012-Jul
557,2012-07-10,2012,7,Jul,Fall,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",29.6,33.2398,0.6675,10.166379000000001,954,5336,6290,2012-Jul
558,2012-07-11,2012,7,Jul,Fall,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",29.4,32.51355,0.633333,10.166111,975,6289,7264,2012-Jul
559,2012-07-12,2012,7,Jul,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",29.3,32.73415,0.529583,9.833924999999999,1032,6414,7446,2012-Jul
560,2012-07-13,2012,7,Jul,Fall,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",30.0,33.39665,0.485833,5.41695,1511,5988,7499,2012-Jul
561,2012-07-14,2012,7,Jul,Fall,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",28.8,33.3021,0.699167,9.626493,2355,4614,6969,2012-Jul
562,2012-07-15,2012,7,Jul,Fall,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",30.6,35.259800000000006,0.717917,11.166689,1920,4111,6031,2012-Jul
563,2012-07-16,2012,7,Jul,Fall,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",31.3,36.206250000000004,0.645,11.000529,1088,5742,6830,2012-Jul
564,2012-07-17,2012,7,Jul,Fall,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",33.6,37.78415,0.505833,7.666743,921,5865,6786,2012-Jul
565,2012-07-18,2012,7,Jul,Fall,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",32.5,37.27915,0.577083,9.208614,799,4914,5713,2012-Jul
566,2012-07-19,2012,7,Jul,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",31.6,35.7321,0.600417,11.083743,888,5703,6591,2012-Jul
567,2012-07-20,2012,7,Jul,Fall,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.3,30.65125,0.844167,14.000789000000001,747,5123,5870,2012-Jul
568,2012-07-21,2012,7,Jul,Fall,6,Sat,Weekend,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",24.4,27.495599999999996,0.865417,14.2911,1264,3195,4459,2012-Jul
569,2012-07-22,2012,7,Jul,Fall,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.4,31.156250000000004,0.7625,6.2926936,2544,4866,7410,2012-Jul
570,2012-07-23,2012,7,Jul,Fall,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",30.4,34.50085,0.694167,9.291761,1135,5831,6966,2012-Jul
571,2012-07-24,2012,7,Jul,Fall,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",30.8,35.3225,0.655,14.167418,1140,6452,7592,2012-Jul
572,2012-07-25,2012,7,Jul,Fall,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",29.7,32.7027,0.45,11.0416,1383,6790,8173,2012-Jul
573,2012-07-26,2012,7,Jul,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",31.8,36.96315,0.596667,19.082470999999998,1036,5825,6861,2012-Jul
574,2012-07-27,2012,7,Jul,Fall,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",32.0,36.71085,0.594583,10.250464,1259,5645,6904,2012-Jul
575,2012-07-28,2012,7,Jul,Fall,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",31.0,34.8802,0.613333,10.542449999999999,2234,4451,6685,2012-Jul
576,2012-07-29,2012,7,Jul,Fall,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",29.6,33.39665,0.62375,11.416532,2153,4444,6597,2012-Jul
577,2012-07-30,2012,7,Jul,Fall,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",30.0,34.24935,0.66875,10.292339,1040,6065,7105,2012-Jul
578,2012-07-31,2012,7,Jul,Fall,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",29.2,33.144800000000004,0.704167,11.083475,968,6248,7216,2012-Jul
579,2012-08-01,2012,8,Aug,Fall,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",29.4,33.3654,0.6775,9.458993,1074,6506,7580,2012-Aug
580,2012-08-02,2012,8,Aug,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",30.9,35.354400000000005,0.659583,8.666718,983,6278,7261,2012-Aug
581,2012-08-03,2012,8,Aug,Fall,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",31.4,36.143350000000005,0.6425,14.458064,1328,5847,7175,2012-Aug
582,2012-08-04,2012,8,Aug,Fall,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",32.5,37.56335,0.613333,17.249686,2345,4479,6824,2012-Aug
583,2012-08-05,2012,8,Aug,Fall,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",31.5,36.55395,0.6525,19.458206999999998,1707,3757,5464,2012-Aug
584,2012-08-06,2012,8,Aug,Fall,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",30.9,35.5123,0.654167,8.666718,1233,5780,7013,2012-Aug
585,2012-08-07,2012,8,Aug,Fall,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",30.2,34.88105,0.70375,7.8328359999999995,1278,5995,7273,2012-Aug
586,2012-08-08,2012,8,Aug,Fall,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",30.8,35.385850000000005,0.672917,7.4169,1263,6271,7534,2012-Aug
587,2012-08-09,2012,8,Aug,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",31.0,34.9754,0.620417,10.458699999999999,1196,6090,7286,2012-Aug
588,2012-08-10,2012,8,Aug,Fall,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",29.3,33.3971,0.715833,16.000471,1065,4721,5786,2012-Aug
589,2012-08-11,2012,8,Aug,Fall,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",28.4,31.91335,0.732917,13.834093,2247,4052,6299,2012-Aug
590,2012-08-12,2012,8,Aug,Fall,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",28.7,32.22895,0.530417,8.208304,2182,4362,6544,2012-Aug
591,2012-08-13,2012,8,Aug,Fall,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",29.6,33.112700000000004,0.545417,9.126204,1207,5676,6883,2012-Aug
592,2012-08-14,2012,8,Aug,Fall,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",29.8,33.838950000000004,0.686667,11.333586,1128,5656,6784,2012-Aug
593,2012-08-15,2012,8,Aug,Fall,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",29.0,32.70185,0.619583,11.374657000000001,1198,6149,7347,2012-Aug
594,2012-08-16,2012,8,Aug,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",29.5,32.7344,0.519167,9.500332,1338,6267,7605,2012-Aug
